ordernumber,quantityordered,priceeach,sales,orderdate,status,qtr_id,month_id,year_id,productline,customername,country,territory,dealsize
10340,30,88.6,-0.4779695995041992,2004-11-24,Shipped,4,11,2004,Planes,Enaco Distributors,Spain,EMEA,Small
10361,20,60.54,-1.2678070225238132,2004-12-17,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Australia,APAC,Small
10375,37,81.87,-0.27538546942497694,2005-02-03,Shipped,1,2,2005,Planes,La Rochelle Gifts,France,EMEA,Medium
10398,47,87.69,0.32072566028684113,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Medium
10416,23,91.34,-0.7820613735216593,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Italy,EMEA,Small
10105,29,70.15,-0.818338663120964,2003-02-11,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Denmark,EMEA,Small
10117,38,79.68,-0.2761222580658534,2003-04-16,Shipped,2,4,2003,Ships,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
10128,32,97.0,-0.2345564633331463,2003-06-06,Shipped,2,6,2003,Ships,Euro Shopping Channel,Spain,EMEA,Medium
10153,31,87.48,-0.4485635461927724,2003-09-28,Shipped,3,9,2003,Ships,Euro Shopping Channel,Spain,EMEA,Small
10177,31,88.34,-0.4340133349588705,2003-11-07,Shipped,4,11,2003,Ships,CAF Imports,Spain,EMEA,Small
10208,40,80.55,-0.17015567842690363,2004-01-02,Shipped,1,1,2004,Ships,"Saveley & Henriot, Co.",France,EMEA,Medium
10221,23,97.0,-0.7110131177666198,2004-02-18,Shipped,1,2,2004,Ships,Petit Auto,Belgium,EMEA,Small
10232,26,88.34,-0.6750796628663908,2004-03-20,Shipped,1,3,2004,Ships,giftsbymail.co.uk,UK,EMEA,Small
10273,21,100.0,-0.7572943598009366,2004-07-21,Shipped,3,7,2004,Ships,Petit Auto,Belgium,EMEA,Small
10293,29,71.89,-0.7907991410330911,2004-09-09,Shipped,3,9,2004,Ships,Amica Models & Co.,Italy,EMEA,Small
10306,38,91.81,-0.02455532760243381,2004-10-14,Shipped,4,10,2004,Ships,"AV Stores, Co.",UK,EMEA,Medium
10314,23,76.22,-0.9718581274114472,2004-10-22,Shipped,4,10,2004,Ships,Heintze Collectables,Denmark,EMEA,Small
10327,20,100.0,-0.03524149174196141,2004-11-10,Resolved,4,11,2004,Ships,Danish Wholesale Imports,Denmark,EMEA,Medium
10350,28,100.0,-0.33262030258699105,2004-12-02,Shipped,4,12,2004,Ships,Euro Shopping Channel,Spain,EMEA,Small
10372,44,100.0,0.5255911063059624,2005-01-26,Shipped,1,1,2005,Ships,"Tokyo Collectables, Ltd",Japan,Japan,Medium
10397,32,80.55,-0.5218494563386222,2005-03-28,Shipped,1,3,2005,Ships,Alpha Cognac,France,EMEA,Small
10106,30,100.0,-0.19455156898037004,2003-02-17,Shipped,1,2,2003,Ships,Rovelli Gifts,Italy,EMEA,Medium
10119,29,94.14,-0.4386414591623022,2003-04-28,Shipped,2,4,2003,Ships,Salzburg Collectables,Austria,EMEA,Small
10155,32,91.43,-0.3318343947033894,2003-10-06,Shipped,4,10,2003,Ships,"Toys of Finland, Co.",Finland,EMEA,Small
10167,29,100.0,-0.32405172357827916,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Sweden,EMEA,Small
10178,34,96.86,-0.13127506896316873,2003-11-08,Shipped,4,11,2003,Ships,Alpha Cognac,France,EMEA,Medium
10186,24,99.57,-0.6244104351486318,2003-11-14,Shipped,4,11,2003,Ships,"Double Decker Gift Stores, Ltd",UK,EMEA,Small
10197,24,90.52,-0.7429515409252072,2003-11-26,Shipped,4,11,2003,Ships,Enaco Distributors,Spain,EMEA,Small
10262,44,94.14,0.3320394591945223,2004-06-24,Cancelled,2,6,2004,Ships,Euro Shopping Channel,Spain,EMEA,Medium
10296,34,100.0,-0.03051512905307936,2004-09-15,Shipped,3,9,2004,Ships,"Bavarian Collectables Imports, Co.",Germany,EMEA,Medium
10316,45,93.24,0.36131452785868234,2004-11-01,Shipped,4,11,2004,Ships,giftsbymail.co.uk,UK,EMEA,Medium
10328,41,100.0,0.3399094534178107,2004-11-12,Shipped,4,11,2004,Ships,Rovelli Gifts,Italy,EMEA,Medium
10339,55,71.25,0.21010912566991496,2004-11-23,Shipped,4,11,2004,Ships,"Tokyo Collectables, Ltd",Japan,Japan,Medium
10361,24,45.39,-1.3340852540408816,2004-12-17,Shipped,4,12,2004,Ships,Souveniers And Things Co.,Australia,APAC,Small
10373,32,84.41,-0.45443602454524007,2005-01-31,Shipped,1,1,2005,Ships,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
10386,29,85.76,-0.5712743299073454,2005-03-01,Resolved,1,3,2005,Ships,Euro Shopping Channel,Spain,EMEA,Small
10398,36,100.0,0.205508289934664,2005-03-30,Shipped,1,3,2005,Ships,Reims Collectables,France,EMEA,Medium
10415,32,95.95,-0.25289431395051704,2005-05-09,Disputed,2,5,2005,Ships,"Australian Collectables, Ltd",Australia,APAC,Medium
10106,34,100.0,0.1253566011945724,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Italy,EMEA,Medium
10120,24,100.0,-0.517919916920614,2003-04-29,Shipped,2,4,2003,Planes,"Australian Collectors, Co.",Australia,APAC,Small
10155,20,100.0,-0.6442109476604833,2003-10-06,Shipped,4,10,2003,Planes,"Toys of Finland, Co.",Finland,EMEA,Small
10178,22,87.75,-0.8750168115320938,2003-11-08,Shipped,4,11,2003,Planes,Alpha Cognac,France,EMEA,Small
10198,42,100.0,0.6771840047428944,2003-11-27,Shipped,4,11,2003,Planes,Cruz & Sons Co.,Philippines,Japan,Medium
10210,26,99.72,-0.5135974235608054,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Japan,Japan,Small
10262,33,90.75,-0.29418176630778203,2004-06-24,Cancelled,2,6,2004,Planes,Euro Shopping Channel,Spain,EMEA,Small
10275,39,100.0,0.5123398261574577,2004-07-23,Shipped,3,7,2004,Planes,La Rochelle Gifts,France,EMEA,Medium
10284,45,100.0,0.5693345207994821,2004-08-21,Shipped,3,8,2004,Planes,"Norway Gifts By Mail, Co.",Norway,EMEA,Medium
10296,24,100.0,-0.5963797206335077,2004-09-15,Shipped,3,9,2004,Planes,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
10316,23,100.0,-0.4515489046117314,2004-11-01,Shipped,4,11,2004,Planes,giftsbymail.co.uk,UK,EMEA,Small
10328,37,100.0,0.2662033008619797,2004-11-12,Shipped,4,11,2004,Planes,Rovelli Gifts,Italy,EMEA,Medium
10340,55,87.75,0.7053948231480103,2004-11-24,Shipped,4,11,2004,Planes,Enaco Distributors,Spain,EMEA,Medium
10361,26,100.0,-0.425193702042897,2004-12-17,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Australia,APAC,Small
10375,33,100.0,0.17624959435141246,2005-02-03,Shipped,1,2,2005,Planes,La Rochelle Gifts,France,EMEA,Medium
10386,37,83.84,-0.23560434051128182,2005-03-01,Resolved,1,3,2005,Planes,Euro Shopping Channel,Spain,EMEA,Medium
10398,22,86.76,-0.886903668271568,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Small
10416,22,100.0,-0.5875710031048066,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Italy,EMEA,Small
10105,31,65.77,-0.8158717855974368,2003-02-11,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Denmark,EMEA,Small
10119,38,65.77,-0.5646050282840038,2003-04-28,Shipped,2,4,2003,Ships,Salzburg Collectables,Austria,EMEA,Small
10129,45,85.29,0.16606553802640842,2003-06-12,Shipped,2,6,2003,Ships,"Stylish Desk Decors, Co.",UK,EMEA,Medium
10167,46,70.11,-0.16848562417425023,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Sweden,EMEA,Medium
10177,32,76.62,-0.5904854115064957,2003-11-07,Shipped,4,11,2003,Ships,CAF Imports,Spain,EMEA,Small
10197,50,78.79,0.22143383996486865,2003-11-26,Shipped,4,11,2003,Ships,Enaco Distributors,Spain,EMEA,Medium
10208,46,74.45,-0.05952822842270547,2004-01-02,Shipped,1,1,2004,Ships,"Saveley & Henriot, Co.",France,EMEA,Medium
10273,42,62.16,-0.5037735750157853,2004-07-21,Shipped,3,7,2004,Ships,Petit Auto,Belgium,EMEA,Small
10306,43,75.17,-0.1645287962880616,2004-10-14,Shipped,4,10,2004,Ships,"AV Stores, Co.",UK,EMEA,Medium
10316,48,74.45,0.021736829819155055,2004-11-01,Shipped,4,11,2004,Ships,giftsbymail.co.uk,UK,EMEA,Medium
10327,21,96.31,-0.8248005723861328,2004-11-10,Resolved,4,11,2004,Ships,Danish Wholesale Imports,Denmark,EMEA,Small
10339,50,74.35,0.10027304124295446,2004-11-23,Shipped,4,11,2004,Ships,"Tokyo Collectables, Ltd",Japan,Japan,Medium
10350,29,75.35,-0.7360366430882402,2004-12-02,Shipped,4,12,2004,Ships,Euro Shopping Channel,Spain,EMEA,Small
10373,41,70.33,-0.3548822349287337,2005-01-31,Shipped,1,1,2005,Ships,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
10386,37,100.0,0.8098114177943012,2005-03-01,Resolved,1,3,2005,Ships,Euro Shopping Channel,Spain,EMEA,Medium
10397,22,66.5,-1.1301639890208095,2005-03-28,Shipped,1,3,2005,Ships,Alpha Cognac,France,EMEA,Small
10103,42,100.0,0.5059543246031942,2003-01-29,Shipped,1,1,2003,Classic Cars,Baane Mini Imports,Norway,EMEA,Medium
10114,42,100.0,0.6682443025669261,2003-04-01,Shipped,2,4,2003,Classic Cars,"La Corne D'abondance, Co.",France,EMEA,Medium
10126,45,100.0,0.5803863504126298,2003-05-28,Shipped,2,5,2003,Classic Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
10150,20,100.0,-0.7803258269453724,2003-09-19,Shipped,3,9,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
10164,39,81.93,-0.18474409351625842,2003-10-21,Resolved,4,10,2003,Classic Cars,Mini Auto Werke,Austria,EMEA,Medium
10175,42,85.98,0.04223592711643024,2003-11-06,Shipped,4,11,2003,Classic Cars,"Stylish Desk Decors, Co.",UK,EMEA,Medium
10194,26,89.01,-0.6655723605522657,2003-11-25,Shipped,4,11,2003,Classic Cars,"Saveley & Henriot, Co.",France,EMEA,Small
10217,31,88.0,-0.43976574405134333,2004-02-04,Shipped,1,2,2004,Classic Cars,Handji Gifts& Co,Singapore,APAC,Small
10258,45,80.92,0.05873999267206409,2004-06-15,Shipped,2,6,2004,Classic Cars,"Tokyo Collectables, Ltd",Japan,Japan,Medium
10270,46,88.0,0.2806498159167952,2004-07-19,Shipped,3,7,2004,Classic Cars,Souveniers And Things Co.,Australia,APAC,Medium
10291,28,100.0,-0.15107558147502018,2004-09-08,Shipped,3,9,2004,Classic Cars,Scandinavian Gift Ideas,Sweden,EMEA,Medium
10304,40,100.0,0.3679729140947514,2004-10-11,Shipped,4,10,2004,Classic Cars,Auto Assoc. & Cie.,France,EMEA,Medium
10348,32,82.83,-0.48203012356947417,2004-11-01,Shipped,4,11,2004,Classic Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
10358,27,100.0,0.12421594322462276,2004-12-10,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10424,46,80.92,0.10290364957556547,2005-05-31,In Process,2,5,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10106,32,100.0,0.24711774621646,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Italy,EMEA,Medium
10120,24,100.0,-0.0636651601988861,2003-04-29,Shipped,2,4,2003,Planes,"Australian Collectors, Co.",Australia,APAC,Medium
10133,27,99.67,-0.45991009126227056,2003-06-27,Shipped,2,6,2003,Planes,Euro Shopping Channel,Spain,EMEA,Small
10188,29,100.0,0.23101209229626332,2003-11-18,Shipped,4,11,2003,Planes,Herkku Gifts,Norway,EMEA,Medium
10210,25,100.0,-0.390646501326243,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Japan,Japan,Small
10223,29,100.0,-0.18223901213727825,2004-02-20,Shipped,1,2,2004,Planes,"Australian Collectors, Co.",Australia,APAC,Medium
10275,48,100.0,1.5526853870750832,2004-07-23,Shipped,3,7,2004,Planes,La Rochelle Gifts,France,EMEA,Medium
10297,35,100.0,0.2470850000546433,2004-09-16,Shipped,3,9,2004,Planes,"Clover Collections, Co.",Ireland,EMEA,Medium
10328,33,100.0,0.293857434516211,2004-11-12,Shipped,4,11,2004,Planes,Rovelli Gifts,Italy,EMEA,Medium
10340,29,100.0,0.30603354901839996,2004-11-24,Shipped,4,11,2004,Planes,Enaco Distributors,Spain,EMEA,Medium
10361,44,72.42,-0.1895414062224099,2004-12-17,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Australia,APAC,Medium
10375,25,66.73,-1.0181448271394,2005-02-03,Shipped,1,2,2005,Planes,La Rochelle Gifts,France,EMEA,Small
10398,23,100.0,-0.3945596676633427,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Small
10416,41,100.0,1.1510591700864818,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Italy,EMEA,Medium
10106,44,74.4,-0.1419939792645128,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Italy,EMEA,Medium
10120,43,76.0,-0.14505028770074122,2003-04-29,Shipped,2,4,2003,Planes,"Australian Collectors, Co.",Australia,APAC,Medium
10155,43,86.4,0.09901777170664623,2003-10-06,Shipped,4,10,2003,Planes,"Toys of Finland, Co.",Finland,EMEA,Medium
10210,31,86.4,-0.46683590448650975,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Japan,Japan,Small
10223,26,67.2,-0.9750563358822147,2004-02-20,Shipped,1,2,2004,Planes,"Australian Collectors, Co.",Australia,APAC,Small
10262,27,76.0,-0.8087058338532083,2004-06-24,Cancelled,2,6,2004,Planes,Euro Shopping Channel,Spain,EMEA,Small
10275,43,73.6,-0.20137368602552286,2004-07-23,Shipped,3,7,2004,Planes,La Rochelle Gifts,France,EMEA,Medium
10284,25,69.6,-0.9789858753002229,2004-08-21,Shipped,3,8,2004,Planes,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
10296,22,80.8,-0.9584649472284031,2004-09-15,Shipped,3,9,2004,Planes,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
10316,48,75.2,0.041384526909195196,2004-11-01,Shipped,4,11,2004,Planes,giftsbymail.co.uk,UK,EMEA,Medium
10328,33,64.0,-0.7759596720364746,2004-11-12,Shipped,4,11,2004,Planes,Rovelli Gifts,Italy,EMEA,Small
10341,34,100.0,0.060224485341089234,2004-11-24,Shipped,4,11,2004,Planes,Salzburg Collectables,Austria,EMEA,Medium
10361,44,100.0,0.80127012725377,2004-12-17,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Australia,APAC,Medium
10375,44,100.0,0.9141352316487785,2005-02-03,Shipped,1,2,2005,Planes,La Rochelle Gifts,France,EMEA,Medium
10386,32,94.34,-0.28101235156381893,2005-03-01,Resolved,1,3,2005,Planes,Euro Shopping Channel,Spain,EMEA,Medium
10398,29,65.6,-0.8903529306495972,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Small
10416,39,67.2,-0.4982722198305739,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Italy,EMEA,Small
10105,39,81.14,-0.2015592476091511,2003-02-11,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Denmark,EMEA,Medium
10118,36,100.0,0.3740855309672082,2003-04-21,Shipped,2,4,2003,Ships,Enaco Distributors,Spain,EMEA,Medium
10129,42,91.15,0.1607442867311892,2003-06-12,Shipped,2,6,2003,Ships,"Stylish Desk Decors, Co.",UK,EMEA,Medium
10153,50,88.15,0.47685390213539053,2003-09-28,Shipped,3,9,2003,Ships,Euro Shopping Channel,Spain,EMEA,Medium
10167,24,100.0,-0.39348450201702645,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Sweden,EMEA,Small
10177,44,92.16,0.2844920322366253,2003-11-07,Shipped,4,11,2003,Ships,CAF Imports,Spain,EMEA,Medium
10197,27,92.16,-0.5705757451219217,2003-11-26,Shipped,4,11,2003,Ships,Enaco Distributors,Spain,EMEA,Small
10208,37,100.0,0.49863009974351813,2004-01-02,Shipped,1,1,2004,Ships,"Saveley & Henriot, Co.",France,EMEA,Medium
10232,48,96.16,0.590472168252184,2004-03-20,Shipped,1,3,2004,Ships,giftsbymail.co.uk,UK,EMEA,Medium
10273,40,86.15,-0.047903340977764955,2004-07-21,Shipped,3,7,2004,Ships,Petit Auto,Belgium,EMEA,Medium
10306,32,90.15,-0.3541891078369462,2004-10-14,Shipped,4,10,2004,Ships,"AV Stores, Co.",UK,EMEA,Small
10315,31,86.15,-0.47106561705450445,2004-10-29,Shipped,4,10,2004,Ships,La Rochelle Gifts,France,EMEA,Small
10327,43,80.0,-0.05117795715943831,2004-11-10,Resolved,4,11,2004,Ships,Danish Wholesale Imports,Denmark,EMEA,Medium
10350,31,77.34,-0.6201206879506397,2004-12-02,Shipped,4,12,2004,Ships,Euro Shopping Channel,Spain,EMEA,Small
10373,34,96.34,-0.14092427131183283,2005-01-31,Shipped,1,1,2005,Ships,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
10386,45,92.08,0.3328253670781242,2005-03-01,Resolved,1,3,2005,Ships,Euro Shopping Channel,Spain,EMEA,Medium
10397,48,100.0,0.905359260281894,2005-03-28,Shipped,1,3,2005,Ships,Alpha Cognac,France,EMEA,Medium
10105,22,100.0,-0.5335398361071961,2003-02-11,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Denmark,EMEA,Small
10117,45,83.42,0.12013904607843953,2003-04-16,Shipped,2,4,2003,Ships,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
10129,30,85.41,-0.5301997276018892,2003-06-12,Shipped,2,6,2003,Ships,"Stylish Desk Decors, Co.",UK,EMEA,Small
10153,20,100.0,-0.7254214289659826,2003-09-28,Shipped,3,9,2003,Ships,Euro Shopping Channel,Spain,EMEA,Small
10167,28,100.0,-0.28967916905798113,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Sweden,EMEA,Medium
10177,24,100.0,-0.5497491862064792,2003-11-07,Shipped,4,11,2003,Ships,CAF Imports,Spain,EMEA,Small
10197,35,93.35,-0.1454596147234504,2003-11-26,Shipped,4,11,2003,Ships,Enaco Distributors,Spain,EMEA,Medium
10208,33,85.41,-0.3903572435635284,2004-01-02,Shipped,1,1,2004,Ships,"Saveley & Henriot, Co.",France,EMEA,Small
10232,35,82.43,-0.35405266549604314,2004-03-20,Shipped,1,3,2004,Ships,giftsbymail.co.uk,UK,EMEA,Small
10273,26,100.0,-0.3079842735135352,2004-07-21,Shipped,3,7,2004,Ships,Petit Auto,Belgium,EMEA,Small
10306,30,100.0,-0.00986321633399289,2004-10-14,Shipped,4,10,2004,Ships,"AV Stores, Co.",UK,EMEA,Medium
10315,37,91.37,-0.08354753811527942,2004-10-29,Shipped,4,10,2004,Ships,La Rochelle Gifts,France,EMEA,Medium
10327,37,86.61,-0.17966843843466462,2004-11-10,Resolved,4,11,2004,Ships,Danish Wholesale Imports,Denmark,EMEA,Medium
10350,25,100.0,-0.37058947721349367,2004-12-02,Shipped,4,12,2004,Ships,Euro Shopping Channel,Spain,EMEA,Small
10373,37,100.0,0.2684245821718813,2005-01-31,Shipped,1,1,2005,Ships,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
10386,30,95.48,-0.36532280285463564,2005-03-01,Resolved,1,3,2005,Ships,Euro Shopping Channel,Spain,EMEA,Small
10397,36,100.0,0.13968850468302932,2005-03-28,Shipped,1,3,2005,Ships,Alpha Cognac,France,EMEA,Medium
10106,48,61.44,-0.31908522236940795,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Italy,EMEA,Small
10119,26,59.22,-1.0882925634444796,2003-04-28,Shipped,2,4,2003,Planes,Salzburg Collectables,Austria,EMEA,Small
10155,44,85.87,0.13344490316330568,2003-10-06,Shipped,4,10,2003,Planes,"Toys of Finland, Co.",Finland,EMEA,Medium
10178,45,76.25,-0.05595343909104529,2003-11-08,Shipped,4,11,2003,Planes,Alpha Cognac,France,EMEA,Medium
10198,40,63.67,-0.5386591527378787,2003-11-27,Shipped,4,11,2003,Planes,Cruz & Sons Co.,Philippines,Japan,Small
10210,42,70.33,-0.3164982755858859,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Japan,Japan,Small
10262,35,71.07,-0.5710505644682644,2004-06-24,Cancelled,2,6,2004,Planes,Euro Shopping Channel,Spain,EMEA,Small
10275,31,72.55,-0.701161980753419,2004-07-23,Shipped,3,7,2004,Planes,La Rochelle Gifts,France,EMEA,Small
10284,32,64.41,-0.8037284172570648,2004-08-21,Shipped,3,8,2004,Planes,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
10296,47,86.62,0.29327891899078207,2004-09-15,Shipped,3,9,2004,Planes,"Bavarian Collectables Imports, Co.",Germany,EMEA,Medium
10316,44,62.19,-0.43520311217154506,2004-11-01,Shipped,4,11,2004,Planes,giftsbymail.co.uk,UK,EMEA,Small
10328,39,85.87,-0.10088117310360384,2004-11-12,Shipped,4,11,2004,Planes,Rovelli Gifts,Italy,EMEA,Medium
10339,50,57.86,-0.349713799055326,2004-11-23,Shipped,4,11,2004,Planes,"Tokyo Collectables, Ltd",Japan,Japan,Small
10361,35,100.0,0.40582201946125945,2004-12-17,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Australia,APAC,Medium
10373,45,55.62,-0.5626184278004555,2005-01-31,Shipped,1,1,2005,Planes,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
10386,44,86.4,0.14617224472274262,2005-03-01,Resolved,1,3,2005,Planes,Euro Shopping Channel,Spain,EMEA,Medium
10398,36,87.36,-0.2122017501995895,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Medium
10416,43,62.19,-0.4691445088945895,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Italy,EMEA,Small
10106,48,52.64,-0.5496182015592124,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Italy,EMEA,Small
10119,28,48.17,-1.1925126811198703,2003-04-28,Shipped,2,4,2003,Planes,Salzburg Collectables,Austria,EMEA,Small
10155,34,49.16,-1.016403822869477,2003-10-06,Shipped,4,10,2003,Planes,"Toys of Finland, Co.",Finland,EMEA,Small
10167,40,41.71,-1.0180629617348582,2003-10-23,Cancelled,4,10,2003,Planes,Scandinavian Gift Ideas,Sweden,EMEA,Small
10178,45,51.15,-0.6723999352910548,2003-11-08,Shipped,4,11,2003,Planes,Alpha Cognac,France,EMEA,Small
10186,28,52.14,-1.131844958660735,2003-11-14,Shipped,4,11,2003,Planes,"Double Decker Gift Stores, Ltd",UK,EMEA,Small
10197,29,41.71,-1.268467403453784,2003-11-26,Shipped,4,11,2003,Planes,Enaco Distributors,Spain,EMEA,Small
10262,21,57.11,-1.2740779125117174,2004-06-24,Cancelled,2,6,2004,Planes,Euro Shopping Channel,Spain,EMEA,Small
10296,21,45.19,-1.4106948996111297,2004-09-15,Shipped,3,9,2004,Planes,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
10316,34,43.7,-1.1177204475304507,2004-11-01,Shipped,4,11,2004,Planes,giftsbymail.co.uk,UK,EMEA,Small
10339,27,76.31,-0.804137744279774,2004-11-23,Shipped,4,11,2004,Planes,"Tokyo Collectables, Ltd",Japan,Japan,Small
10361,23,95.2,-0.7336079694201659,2004-12-17,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Australia,APAC,Small
10373,25,64.97,-1.042158679138338,2005-01-31,Shipped,1,1,2005,Planes,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
10386,50,87.15,0.4495654339547792,2005-03-01,Resolved,1,3,2005,Planes,Euro Shopping Channel,Spain,EMEA,Medium
10398,34,40.22,-1.1822958786330493,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Small
10415,42,57.61,-0.6080701004020818,2005-05-09,Disputed,2,5,2005,Planes,"Australian Collectables, Ltd",Australia,APAC,Small
10105,25,56.78,-1.1539049563379413,2003-02-11,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Denmark,EMEA,Small
10117,50,43.68,-0.7366642778563944,2003-04-16,Shipped,2,4,2003,Ships,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
10129,32,64.97,-0.7939482302611337,2003-06-12,Shipped,2,6,2003,Ships,"Stylish Desk Decors, Co.",UK,EMEA,Small
10153,50,60.06,-0.28967916905798113,2003-09-28,Shipped,3,9,2003,Ships,Euro Shopping Channel,Spain,EMEA,Medium
10167,38,48.59,-0.9209050996246096,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Sweden,EMEA,Small
10177,40,50.23,-0.8320647626158115,2003-11-07,Shipped,4,11,2003,Ships,CAF Imports,Spain,EMEA,Small
10197,42,50.23,-0.7772367723473274,2003-11-26,Shipped,4,11,2003,Ships,Enaco Distributors,Spain,EMEA,Small
10208,42,63.88,-0.464347196188438,2004-01-02,Shipped,1,1,2004,Ships,"Saveley & Henriot, Co.",France,EMEA,Small
