id,ordernumber,quantityordered,priceeach,sales,orderdate,status,qtr_id,month_id,year_id,productline,customername,country,territory,dealsize
2574,10262,33,90.75,2994.75,2004-06-24,Cancelled,2,6,2004,Planes,Euro Shopping Channel,Spain,EMEA,Small
2575,10275,39,100.0,4472.52,2004-07-23,Shipped,3,7,2004,Planes,La Rochelle Gifts,France,EMEA,Medium
2576,10284,45,100.0,4576.95,2004-08-21,Shipped,3,8,2004,Planes,"Norway Gifts By Mail, Co.",Norway,EMEA,Medium
2577,10296,24,100.0,2441.04,2004-09-15,Shipped,3,9,2004,Planes,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
2578,10308,35,88.75,3106.25,2004-10-15,Shipped,4,10,2004,Planes,Mini Classics,USA,,Medium
2579,10316,23,100.0,2706.41,2004-11-01,Shipped,4,11,2004,Planes,giftsbymail.co.uk,UK,EMEA,Small
2580,10328,37,100.0,4021.53,2004-11-12,Shipped,4,11,2004,Planes,Rovelli Gifts,Italy,EMEA,Medium
2581,10340,55,87.75,4826.25,2004-11-24,Shipped,4,11,2004,Planes,Enaco Distributors,Spain,EMEA,Medium
2582,10352,49,100.0,4935.28,2004-12-03,Shipped,4,12,2004,Planes,Auto-Moto Classics Inc.,USA,,Medium
2583,10361,26,100.0,2754.7,2004-12-17,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Australia,APAC,Small
2584,10375,33,100.0,3856.71,2005-02-03,Shipped,1,2,2005,Planes,La Rochelle Gifts,France,EMEA,Medium
2585,10386,37,83.84,3102.08,2005-03-01,Resolved,1,3,2005,Planes,Euro Shopping Channel,Spain,EMEA,Medium
2586,10398,22,86.76,1908.72,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Small
2587,10401,85,88.75,7543.75,2005-04-03,On Hold,2,4,2005,Planes,Tekni Collectables Inc.,USA,,Large
2588,10416,22,100.0,2457.18,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Italy,EMEA,Small
2589,10105,31,65.77,2038.87,2003-02-11,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Denmark,EMEA,Small
2590,10119,38,65.77,2499.26,2003-04-28,Shipped,2,4,2003,Ships,Salzburg Collectables,Austria,EMEA,Small
2591,10129,45,85.29,3838.05,2003-06-12,Shipped,2,6,2003,Ships,"Stylish Desk Decors, Co.",UK,EMEA,Medium
2592,10143,31,85.29,2643.99,2003-08-10,Shipped,3,8,2003,Ships,Mini Creations Ltd.,USA,,Small
2593,10154,36,64.33,2315.88,2003-10-02,Shipped,4,10,2003,Ships,Boards & Toys Co.,USA,,Small
2594,10167,46,70.11,3225.06,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Sweden,EMEA,Medium
2595,10177,32,76.62,2451.84,2003-11-07,Shipped,4,11,2003,Ships,CAF Imports,Spain,EMEA,Small
2596,10185,39,57.82,2254.98,2003-11-14,Shipped,4,11,2003,Ships,Mini Creations Ltd.,USA,,Small
2597,10197,50,78.79,3939.5,2003-11-26,Shipped,4,11,2003,Ships,Enaco Distributors,Spain,EMEA,Medium
2598,10208,46,74.45,3424.7,2004-01-02,Shipped,1,1,2004,Ships,"Saveley & Henriot, Co.",France,EMEA,Medium
2599,10222,36,80.95,2914.2,2004-02-19,Shipped,1,2,2004,Ships,Collectable Mini Designs Co.,USA,,Small
2600,10233,29,82.4,2389.6,2004-03-29,Shipped,1,3,2004,Ships,Tekni Collectables Inc.,USA,,Small
2601,10248,32,75.89,2428.48,2004-05-07,Cancelled,2,5,2004,Ships,Land of Toys Inc.,USA,,Small
2602,10261,44,68.67,3021.48,2004-06-17,Shipped,2,6,2004,Ships,Quebec Home Shopping Network,Canada,,Medium
2603,10273,42,62.16,2610.72,2004-07-21,Shipped,3,7,2004,Ships,Petit Auto,Belgium,EMEA,Small
2604,10283,47,65.77,3091.19,2004-08-20,Shipped,3,8,2004,Ships,"Royal Canadian Collectables, Ltd.",Canada,,Medium
2605,10295,44,58.55,2576.2,2004-09-10,Shipped,3,9,2004,Ships,Gifts4AllAges.com,USA,,Small
2606,10306,43,75.17,3232.31,2004-10-14,Shipped,4,10,2004,Ships,"AV Stores, Co.",UK,EMEA,Medium
2607,10316,48,74.45,3573.6,2004-11-01,Shipped,4,11,2004,Ships,giftsbymail.co.uk,UK,EMEA,Medium
2608,10327,21,96.31,2022.51,2004-11-10,Resolved,4,11,2004,Ships,Danish Wholesale Imports,Denmark,EMEA,Small
2609,10339,50,74.35,3717.5,2004-11-23,Shipped,4,11,2004,Ships,"Tokyo Collectables, Ltd",Japan,Japan,Medium
2610,10350,29,75.35,2185.15,2004-12-02,Shipped,4,12,2004,Ships,Euro Shopping Channel,Spain,EMEA,Small
2611,10373,41,70.33,2883.53,2005-01-31,Shipped,1,1,2005,Ships,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
2612,10386,37,100.0,5017.57,2005-03-01,Resolved,1,3,2005,Ships,Euro Shopping Channel,Spain,EMEA,Medium
2613,10397,22,66.5,1463.0,2005-03-28,Shipped,1,3,2005,Ships,Alpha Cognac,France,EMEA,Small
2614,10414,31,75.89,2352.59,2005-05-06,On Hold,2,5,2005,Ships,Gifts4AllAges.com,USA,,Small
2615,10103,42,100.0,4460.82,2003-01-29,Shipped,1,1,2003,Classic Cars,Baane Mini Imports,Norway,EMEA,Medium
2616,10114,42,100.0,4758.18,2003-04-01,Shipped,2,4,2003,Classic Cars,"La Corne D'abondance, Co.",France,EMEA,Medium
2617,10126,45,100.0,4597.2,2003-05-28,Shipped,2,5,2003,Classic Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
2618,10140,36,100.0,4114.8,2003-07-24,Shipped,3,7,2003,Classic Cars,Technics Stores Inc.,USA,,Medium
2619,10150,20,100.0,2104.0,2003-09-19,Shipped,3,9,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
2620,10164,39,81.93,3195.27,2003-10-21,Resolved,4,10,2003,Classic Cars,Mini Auto Werke,Austria,EMEA,Medium
2621,10175,42,85.98,3611.16,2003-11-06,Shipped,4,11,2003,Classic Cars,"Stylish Desk Decors, Co.",UK,EMEA,Medium
2622,10183,23,86.99,2000.77,2003-11-13,Shipped,4,11,2003,Classic Cars,"Classic Gift Ideas, Inc",USA,,Small
2623,10194,26,89.01,2314.26,2003-11-25,Shipped,4,11,2003,Classic Cars,"Saveley & Henriot, Co.",France,EMEA,Small
2624,10206,33,100.0,3871.89,2003-12-05,Shipped,4,12,2003,Classic Cars,Canadian Gift Exchange Network,Canada,,Medium
2625,10217,31,88.0,2728.0,2004-02-04,Shipped,1,2,2004,Classic Cars,Handji Gifts& Co,Singapore,APAC,Small
2626,10229,50,100.0,5614.0,2004-03-11,Shipped,1,3,2004,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Medium
2627,10245,44,100.0,4628.8,2004-05-04,Shipped,2,5,2004,Classic Cars,Super Scale Inc.,USA,,Medium
2628,10258,45,80.92,3641.4,2004-06-15,Shipped,2,6,2004,Classic Cars,"Tokyo Collectables, Ltd",Japan,Japan,Medium
2629,10270,46,88.0,4048.0,2004-07-19,Shipped,3,7,2004,Classic Cars,Souveniers And Things Co.,Australia,APAC,Medium
2630,10281,27,85.98,2321.46,2004-08-19,Shipped,3,8,2004,Classic Cars,Diecast Classics Inc.,USA,,Small
2631,10291,28,100.0,3256.96,2004-09-08,Shipped,3,9,2004,Classic Cars,Scandinavian Gift Ideas,Sweden,EMEA,Medium
2632,10304,40,100.0,4208.0,2004-10-11,Shipped,4,10,2004,Classic Cars,Auto Assoc. & Cie.,France,EMEA,Medium
2633,10313,30,99.13,2973.9,2004-10-22,Shipped,4,10,2004,Classic Cars,Canadian Gift Exchange Network,Canada,,Small
2634,10324,34,100.0,4248.3,2004-11-05,Shipped,4,11,2004,Classic Cars,Vitachrome Inc.,USA,,Medium
2635,10336,46,100.0,9558.8,2004-11-20,Shipped,4,11,2004,Classic Cars,"La Corne D'abondance, Co.",France,EMEA,Large
2636,10348,32,82.83,2650.56,2004-11-01,Shipped,4,11,2004,Classic Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
2637,10358,27,100.0,3761.37,2004-12-10,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
2638,10371,34,100.0,4301.34,2005-01-23,Shipped,1,1,2005,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Medium
2639,10382,34,54.84,1864.56,2005-02-17,Shipped,1,2,2005,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Small
2640,10411,34,100.0,3576.8,2005-05-01,Shipped,2,5,2005,Classic Cars,Quebec Home Shopping Network,Canada,,Medium
2641,10424,46,80.92,3722.32,2005-05-31,In Process,2,5,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
2642,10106,32,100.0,3986.56,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Italy,EMEA,Medium
2643,10120,24,100.0,3417.12,2003-04-29,Shipped,2,4,2003,Planes,"Australian Collectors, Co.",Australia,APAC,Medium
2644,10133,27,99.67,2691.09,2003-06-27,Shipped,2,6,2003,Planes,Euro Shopping Channel,Spain,EMEA,Small
2645,10145,20,100.0,2752.6,2003-08-25,Shipped,3,8,2003,Planes,Toys4GrownUps.com,USA,,Small
2646,10168,36,100.0,4527.72,2003-10-28,Shipped,4,10,2003,Planes,Technics Stores Inc.,USA,,Medium
2647,10188,29,100.0,3957.05,2003-11-18,Shipped,4,11,2003,Planes,Herkku Gifts,Norway,EMEA,Medium
2648,10210,25,100.0,2818.0,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Japan,Japan,Small
2649,10223,29,100.0,3199.86,2004-02-20,Shipped,1,2,2004,Planes,"Australian Collectors, Co.",Australia,APAC,Medium
2650,10235,25,96.11,2402.75,2004-04-02,Shipped,2,4,2004,Planes,"Royal Canadian Collectables, Ltd.",Canada,,Small
2651,10250,44,100.0,6055.72,2004-05-11,Shipped,2,5,2004,Planes,The Sharp Gifts Warehouse,USA,,Medium
2652,10263,47,100.0,5465.16,2004-06-28,Shipped,2,6,2004,Planes,Gift Depot Inc.,USA,,Medium
2653,10275,48,100.0,6378.72,2004-07-23,Shipped,3,7,2004,Planes,La Rochelle Gifts,France,EMEA,Medium
2654,10285,45,100.0,5392.8,2004-08-27,Shipped,3,8,2004,Planes,Marta's Replicas Co.,USA,,Medium
2655,10297,35,100.0,3986.5,2004-09-16,Shipped,3,9,2004,Planes,"Clover Collections, Co.",Ireland,EMEA,Medium
2656,10308,31,100.0,4009.23,2004-10-15,Shipped,4,10,2004,Planes,Mini Classics,USA,,Medium
2657,10318,50,100.0,7119.0,2004-11-02,Shipped,4,11,2004,Planes,Diecast Classics Inc.,USA,,Large
2658,10328,33,100.0,4072.2,2004-11-12,Shipped,4,11,2004,Planes,Rovelli Gifts,Italy,EMEA,Medium
2659,10340,29,100.0,4094.51,2004-11-24,Shipped,4,11,2004,Planes,Enaco Distributors,Spain,EMEA,Medium
2660,10353,48,68.8,3302.4,2004-12-04,Shipped,4,12,2004,Planes,Gift Ideas Corp.,USA,,Medium
2661,10361,44,72.42,3186.48,2004-12-17,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Australia,APAC,Medium
2662,10375,25,66.73,1668.25,2005-02-03,Shipped,1,2,2005,Planes,La Rochelle Gifts,France,EMEA,Small
2663,10388,50,100.0,7154.5,2005-03-03,Shipped,1,3,2005,Planes,FunGiftIdeas.com,USA,,Large
2664,10398,23,100.0,2810.83,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Small
2665,10401,21,96.11,2018.31,2005-04-03,On Hold,2,4,2005,Planes,Tekni Collectables Inc.,USA,,Small
2666,10416,41,100.0,5642.83,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Italy,EMEA,Medium
2667,10106,44,74.4,3273.6,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Italy,EMEA,Medium
2668,10120,43,76.0,3268.0,2003-04-29,Shipped,2,4,2003,Planes,"Australian Collectors, Co.",Australia,APAC,Medium
2669,10143,28,96.0,2688.0,2003-08-10,Shipped,3,8,2003,Planes,Mini Creations Ltd.,USA,,Small
2670,10155,43,86.4,3715.2,2003-10-06,Shipped,4,10,2003,Planes,"Toys of Finland, Co.",Finland,EMEA,Medium
2671,10168,48,96.0,4608.0,2003-10-28,Shipped,4,10,2003,Planes,Technics Stores Inc.,USA,,Medium
2672,10199,38,82.4,3131.2,2003-12-01,Shipped,4,12,2003,Planes,West Coast Collectables Co.,USA,,Medium
2673,10210,31,86.4,2678.4,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Japan,Japan,Small
2674,10223,26,67.2,1747.2,2004-02-20,Shipped,1,2,2004,Planes,"Australian Collectors, Co.",Australia,APAC,Small
2675,10235,32,92.0,2944.0,2004-04-02,Shipped,2,4,2004,Planes,"Royal Canadian Collectables, Ltd.",Canada,,Small
2676,10250,44,67.2,2956.8,2004-05-11,Shipped,2,5,2004,Planes,The Sharp Gifts Warehouse,USA,,Small
2677,10262,27,76.0,2052.0,2004-06-24,Cancelled,2,6,2004,Planes,Euro Shopping Channel,Spain,EMEA,Small
2678,10275,43,73.6,3164.8,2004-07-23,Shipped,3,7,2004,Planes,La Rochelle Gifts,France,EMEA,Medium
2679,10284,25,69.6,1740.0,2004-08-21,Shipped,3,8,2004,Planes,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
2680,10296,22,80.8,1777.6,2004-09-15,Shipped,3,9,2004,Planes,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
2681,10308,21,87.2,1831.2,2004-10-15,Shipped,4,10,2004,Planes,Mini Classics,USA,,Small
2682,10316,48,75.2,3609.6,2004-11-01,Shipped,4,11,2004,Planes,giftsbymail.co.uk,UK,EMEA,Medium
2683,10328,33,64.0,2112.0,2004-11-12,Shipped,4,11,2004,Planes,Rovelli Gifts,Italy,EMEA,Small
2684,10341,34,100.0,3644.12,2004-11-24,Shipped,4,11,2004,Planes,Salzburg Collectables,Austria,EMEA,Medium
2685,10353,43,81.95,3523.85,2004-12-04,Shipped,4,12,2004,Planes,Gift Ideas Corp.,USA,,Medium
2686,10361,44,100.0,5001.92,2004-12-17,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Australia,APAC,Medium
2687,10375,44,100.0,5208.72,2005-02-03,Shipped,1,2,2005,Planes,La Rochelle Gifts,France,EMEA,Medium
2688,10386,32,94.34,3018.88,2005-03-01,Resolved,1,3,2005,Planes,Euro Shopping Channel,Spain,EMEA,Medium
2689,10398,29,65.6,1902.4,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Small
2690,10401,77,92.0,7084.0,2005-04-03,On Hold,2,4,2005,Planes,Tekni Collectables Inc.,USA,,Large
2691,10416,39,67.2,2620.8,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Italy,EMEA,Small
2692,10105,39,81.14,3164.46,2003-02-11,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Denmark,EMEA,Medium
2693,10118,36,100.0,4219.2,2003-04-21,Shipped,2,4,2003,Ships,Enaco Distributors,Spain,EMEA,Medium
2694,10129,42,91.15,3828.3,2003-06-12,Shipped,2,6,2003,Ships,"Stylish Desk Decors, Co.",UK,EMEA,Medium
2695,10142,21,100.0,2334.99,2003-08-08,Shipped,3,8,2003,Ships,Mini Gifts Distributors Ltd.,USA,,Small
2696,10153,50,88.15,4407.5,2003-09-28,Shipped,3,9,2003,Ships,Euro Shopping Channel,Spain,EMEA,Medium
2697,10167,24,100.0,2812.8,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Sweden,EMEA,Small
2698,10177,44,92.16,4055.04,2003-11-07,Shipped,4,11,2003,Ships,CAF Imports,Spain,EMEA,Medium
2699,10185,37,100.0,3891.66,2003-11-14,Shipped,4,11,2003,Ships,Mini Creations Ltd.,USA,,Medium
2700,10197,27,92.16,2488.32,2003-11-26,Shipped,4,11,2003,Ships,Enaco Distributors,Spain,EMEA,Small
2701,10208,37,100.0,4447.4,2004-01-02,Shipped,1,1,2004,Ships,"Saveley & Henriot, Co.",France,EMEA,Medium
2702,10222,38,100.0,4187.22,2004-02-19,Shipped,1,2,2004,Ships,Collectable Mini Designs Co.,USA,,Medium
2703,10232,48,96.16,4615.68,2004-03-20,Shipped,1,3,2004,Ships,giftsbymail.co.uk,UK,EMEA,Medium
2704,10248,30,100.0,3245.4,2004-05-07,Cancelled,2,5,2004,Ships,Land of Toys Inc.,USA,,Medium
2705,10261,25,88.15,2203.75,2004-06-17,Shipped,2,6,2004,Ships,Quebec Home Shopping Network,Canada,,Small
2706,10273,40,86.15,3446.0,2004-07-21,Shipped,3,7,2004,Ships,Petit Auto,Belgium,EMEA,Medium
2707,10283,22,88.15,1939.3,2004-08-20,Shipped,3,8,2004,Ships,"Royal Canadian Collectables, Ltd.",Canada,,Small
2708,10295,34,100.0,3473.78,2004-09-10,Shipped,3,9,2004,Ships,Gifts4AllAges.com,USA,,Medium
2709,10306,32,90.15,2884.8,2004-10-14,Shipped,4,10,2004,Ships,"AV Stores, Co.",UK,EMEA,Small
2710,10315,31,86.15,2670.65,2004-10-29,Shipped,4,10,2004,Ships,La Rochelle Gifts,France,EMEA,Small
2711,10327,43,80.0,3440.0,2004-11-10,Resolved,4,11,2004,Ships,Danish Wholesale Imports,Denmark,EMEA,Medium
2712,10337,31,89.38,2770.78,2004-11-21,Shipped,4,11,2004,Ships,Classic Legends Inc.,USA,,Small
2713,10350,31,77.34,2397.54,2004-12-02,Shipped,4,12,2004,Ships,Euro Shopping Channel,Spain,EMEA,Small
2714,10373,34,96.34,3275.56,2005-01-31,Shipped,1,1,2005,Ships,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
2715,10386,45,92.08,4143.6,2005-03-01,Resolved,1,3,2005,Ships,Euro Shopping Channel,Spain,EMEA,Medium
2716,10397,48,100.0,5192.64,2005-03-28,Shipped,1,3,2005,Ships,Alpha Cognac,France,EMEA,Medium
2717,10414,28,100.0,3029.04,2005-05-06,On Hold,2,5,2005,Ships,Gifts4AllAges.com,USA,,Medium
2718,10105,22,100.0,2556.18,2003-02-11,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Denmark,EMEA,Small
2719,10117,45,83.42,3753.9,2003-04-16,Shipped,2,4,2003,Ships,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
2720,10129,30,85.41,2562.3,2003-06-12,Shipped,2,6,2003,Ships,"Stylish Desk Decors, Co.",UK,EMEA,Small
2721,10142,38,85.41,3245.58,2003-08-08,Shipped,3,8,2003,Ships,Mini Gifts Distributors Ltd.,USA,,Medium
2722,10153,20,100.0,2204.6,2003-09-28,Shipped,3,9,2003,Ships,Euro Shopping Channel,Spain,EMEA,Small
2723,10167,28,100.0,3003.0,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Sweden,EMEA,Medium
2724,10177,24,100.0,2526.48,2003-11-07,Shipped,4,11,2003,Ships,CAF Imports,Spain,EMEA,Small
2725,10185,22,79.45,1747.9,2003-11-14,Shipped,4,11,2003,Ships,Mini Creations Ltd.,USA,,Small
2726,10197,35,93.35,3267.25,2003-11-26,Shipped,4,11,2003,Ships,Enaco Distributors,Spain,EMEA,Medium
2727,10208,33,85.41,2818.53,2004-01-02,Shipped,1,1,2004,Ships,"Saveley & Henriot, Co.",France,EMEA,Small
2728,10222,31,95.34,2955.54,2004-02-19,Shipped,1,2,2004,Ships,Collectable Mini Designs Co.,USA,,Small
2729,10232,35,82.43,2885.05,2004-03-20,Shipped,1,3,2004,Ships,giftsbymail.co.uk,UK,EMEA,Small
2730,10248,35,90.37,3162.95,2004-05-07,Cancelled,2,5,2004,Ships,Land of Toys Inc.,USA,,Medium
2731,10261,50,81.43,4071.5,2004-06-17,Shipped,2,6,2004,Ships,Quebec Home Shopping Network,Canada,,Medium
2732,10273,26,100.0,2969.46,2004-07-21,Shipped,3,7,2004,Ships,Petit Auto,Belgium,EMEA,Small
2733,10283,38,89.38,3396.44,2004-08-20,Shipped,3,8,2004,Ships,"Royal Canadian Collectables, Ltd.",Canada,,Medium
2734,10294,45,100.0,4692.6,2004-09-10,Shipped,3,9,2004,Ships,Online Mini Collectables,USA,,Medium
2735,10306,30,100.0,3515.7,2004-10-14,Shipped,4,10,2004,Ships,"AV Stores, Co.",UK,EMEA,Medium
2736,10315,37,91.37,3380.69,2004-10-29,Shipped,4,10,2004,Ships,La Rochelle Gifts,France,EMEA,Medium
2737,10327,37,86.61,3204.57,2004-11-10,Resolved,4,11,2004,Ships,Danish Wholesale Imports,Denmark,EMEA,Medium
2738,10337,36,71.89,2588.04,2004-11-21,Shipped,4,11,2004,Ships,Classic Legends Inc.,USA,,Small
2739,10350,25,100.0,2854.75,2004-12-02,Shipped,4,12,2004,Ships,Euro Shopping Channel,Spain,EMEA,Small
2740,10373,37,100.0,4025.6,2005-01-31,Shipped,1,1,2005,Ships,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
2741,10386,30,95.48,2864.4,2005-03-01,Resolved,1,3,2005,Ships,Euro Shopping Channel,Spain,EMEA,Small
2742,10397,36,100.0,3789.72,2005-03-28,Shipped,1,3,2005,Ships,Alpha Cognac,France,EMEA,Medium
2743,10414,27,90.37,2439.99,2005-05-06,On Hold,2,5,2005,Ships,Gifts4AllAges.com,USA,,Small
2744,10106,48,61.44,2949.12,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Italy,EMEA,Small
2745,10119,26,59.22,1539.72,2003-04-28,Shipped,2,4,2003,Planes,Salzburg Collectables,Austria,EMEA,Small
2746,10131,26,85.13,2213.38,2003-06-16,Shipped,2,6,2003,Planes,Gift Ideas Corp.,USA,,Small
2747,10143,34,85.87,2919.58,2003-08-10,Shipped,3,8,2003,Planes,Mini Creations Ltd.,USA,,Small
2748,10155,44,85.87,3778.28,2003-10-06,Shipped,4,10,2003,Planes,"Toys of Finland, Co.",Finland,EMEA,Medium
2749,10168,39,82.91,3233.49,2003-10-28,Shipped,4,10,2003,Planes,Technics Stores Inc.,USA,,Medium
2750,10178,45,76.25,3431.25,2003-11-08,Shipped,4,11,2003,Planes,Alpha Cognac,France,EMEA,Medium
2751,10198,40,63.67,2546.8,2003-11-27,Shipped,4,11,2003,Planes,Cruz & Sons Co.,Philippines,Japan,Small
2752,10210,42,70.33,2953.86,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Japan,Japan,Small
2753,10222,43,74.03,3183.29,2004-02-19,Shipped,1,2,2004,Planes,Collectable Mini Designs Co.,USA,,Medium
2754,10235,34,72.55,2466.7,2004-04-02,Shipped,2,4,2004,Planes,"Royal Canadian Collectables, Ltd.",Canada,,Small
2755,10250,38,62.19,2363.22,2004-05-11,Shipped,2,5,2004,Planes,The Sharp Gifts Warehouse,USA,,Small
2756,10262,35,71.07,2487.45,2004-06-24,Cancelled,2,6,2004,Planes,Euro Shopping Channel,Spain,EMEA,Small
2757,10275,31,72.55,2249.05,2004-07-23,Shipped,3,7,2004,Planes,La Rochelle Gifts,France,EMEA,Small
2758,10284,32,64.41,2061.12,2004-08-21,Shipped,3,8,2004,Planes,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
2759,10296,47,86.62,4071.14,2004-09-15,Shipped,3,9,2004,Planes,"Bavarian Collectables Imports, Co.",Germany,EMEA,Medium
2760,10308,39,68.11,2656.29,2004-10-15,Shipped,4,10,2004,Planes,Mini Classics,USA,,Small
2761,10316,44,62.19,2736.36,2004-11-01,Shipped,4,11,2004,Planes,giftsbymail.co.uk,UK,EMEA,Small
2762,10328,39,85.87,3348.93,2004-11-12,Shipped,4,11,2004,Planes,Rovelli Gifts,Italy,EMEA,Medium
2763,10339,50,57.86,2893.0,2004-11-23,Shipped,4,11,2004,Planes,"Tokyo Collectables, Ltd",Japan,Japan,Small
2764,10352,22,75.51,1661.22,2004-12-03,Shipped,4,12,2004,Planes,Auto-Moto Classics Inc.,USA,,Small
2765,10361,35,100.0,4277.35,2004-12-17,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Australia,APAC,Medium
2766,10373,45,55.62,2502.9,2005-01-31,Shipped,1,1,2005,Planes,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
2767,10386,44,86.4,3801.6,2005-03-01,Resolved,1,3,2005,Planes,Euro Shopping Channel,Spain,EMEA,Medium
2768,10398,36,87.36,3144.96,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Medium
2769,10401,28,72.55,2031.4,2005-04-03,On Hold,2,4,2005,Planes,Tekni Collectables Inc.,USA,,Small
2770,10416,43,62.19,2674.17,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Italy,EMEA,Small
2771,10106,48,52.64,2526.72,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Italy,EMEA,Small
2772,10119,28,48.17,1348.76,2003-04-28,Shipped,2,4,2003,Planes,Salzburg Collectables,Austria,EMEA,Small
2773,10131,21,41.71,875.91,2003-06-16,Shipped,2,6,2003,Planes,Gift Ideas Corp.,USA,,Small
2774,10143,37,50.65,1874.05,2003-08-10,Shipped,3,8,2003,Planes,Mini Creations Ltd.,USA,,Small
2775,10155,34,49.16,1671.44,2003-10-06,Shipped,4,10,2003,Planes,"Toys of Finland, Co.",Finland,EMEA,Small
2776,10167,40,41.71,1668.4,2003-10-23,Cancelled,4,10,2003,Planes,Scandinavian Gift Ideas,Sweden,EMEA,Small
2777,10178,45,51.15,2301.75,2003-11-08,Shipped,4,11,2003,Planes,Alpha Cognac,France,EMEA,Small
2778,10186,28,52.14,1459.92,2003-11-14,Shipped,4,11,2003,Planes,"Double Decker Gift Stores, Ltd",UK,EMEA,Small
2779,10197,29,41.71,1209.59,2003-11-26,Shipped,4,11,2003,Planes,Enaco Distributors,Spain,EMEA,Small
2780,10209,48,44.69,2145.12,2004-01-09,Shipped,1,1,2004,Planes,"Men 'R' US Retailers, Ltd.",USA,,Small
2781,10222,31,45.69,1416.39,2004-02-19,Shipped,1,2,2004,Planes,Collectable Mini Designs Co.,USA,,Small
2782,10249,32,57.61,1843.52,2004-05-08,Shipped,2,5,2004,Planes,Cambridge Collectables Co.,USA,,Small
2783,10262,21,57.11,1199.31,2004-06-24,Cancelled,2,6,2004,Planes,Euro Shopping Channel,Spain,EMEA,Small
2784,10274,32,58.6,1875.2,2004-07-21,Shipped,3,7,2004,Planes,Collectables For Less Inc.,USA,,Small
2785,10283,43,57.61,2477.23,2004-08-20,Shipped,3,8,2004,Planes,"Royal Canadian Collectables, Ltd.",Canada,,Small
2786,10296,21,45.19,948.99,2004-09-15,Shipped,3,9,2004,Planes,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
2787,10307,34,53.63,1823.42,2004-10-14,Shipped,4,10,2004,Planes,"Classic Gift Ideas, Inc",USA,,Small
2788,10316,34,43.7,1485.8,2004-11-01,Shipped,4,11,2004,Planes,giftsbymail.co.uk,UK,EMEA,Small
2789,10329,44,86.13,3789.72,2004-11-15,Shipped,4,11,2004,Planes,Land of Toys Inc.,USA,,Medium
2790,10339,27,76.31,2060.37,2004-11-23,Shipped,4,11,2004,Planes,"Tokyo Collectables, Ltd",Japan,Japan,Small
2791,10352,49,52.64,2579.36,2004-12-03,Shipped,4,12,2004,Planes,Auto-Moto Classics Inc.,USA,,Small
2792,10361,23,95.2,2189.6,2004-12-17,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Australia,APAC,Small
2793,10373,25,64.97,1624.25,2005-01-31,Shipped,1,1,2005,Planes,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
